sport,category_id,activity_id,manufacturer_id,manufacturer_name,seller_id,seller_name,brand_name,bar_code_13,internal_ref_id,manufacturer_product_id,product_name,description,Unitweight,specialty_id,size_id,ussize_id,width_id,wheel_size_id,head_tube_id,brakes_id,bottom_braket,taxle_id,release,rake_id,width_oo_id,seat_post_diameter_id,bar_bore_diameter_id,design_id,color_id,finish,material,MaterialDesc,Gender,SpecialTechnology,picture,notes,seller_min_qty,remaining,cost_price,x_factor,retail_price_net,retail_price_vat,Record,currency
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101064,101064,5000000262,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,41,8,Regular,,,,,,,,,,,,WHT,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101065,101065,5000000262,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,42,9,Regular,,,,,,,,,,,,WHT,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,1,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101066,101066,5000000262,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,43,10,Regular,,,,,,,,,,,,WHT,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101067,101067,5000000262,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,44,11,Regular,,,,,,,,,,,,WHT,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101068,101068,5000000262,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,45,12,Regular,,,,,,,,,,,,WHT,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101069,101069,5000000262,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,46,13,Regular,,,,,,,,,,,,WHT,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101070,101070,5000000262,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,47,14,Regular,,,,,,,,,,,,WHT,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101071,101071,5000000262,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,48,15,Regular,,,,,,,,,,,,WHT,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101072,101072,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,37,4,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101073,101073,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,38,5,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101074,101074,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,39,6,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101075,101075,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,40,7,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101076,101076,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,41,8,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101077,101077,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,42,9,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101078,101078,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,43,10,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101079,101079,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,44,11,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101080,101080,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,45,12,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101081,101081,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,46,13,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101082,101082,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,47,14,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101083,101083,5000000264,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,48,15,Regular,,,,,,,,,,,,YEL,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101084,101084,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,37,4,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101085,101085,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,38,5,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101086,101086,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,39,6,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101087,101087,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,40,7,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101088,101088,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,41,8,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101089,101089,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,42,9,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101090,101090,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,43,10,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101091,101091,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,44,11,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101092,101092,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,45,12,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101093,101093,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,46,13,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101094,101094,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,47,14,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101095,101095,5000000266,AVATAR 3.0,Microfiber of excellent quality and thickness. ATOP rotary closure system at the instep. ON STEAM® coating 100% breathable. ON STEAM® coating incorporates an innovated silver ions treatment with antibacterial and antistatic properties. Transparent toe cap protection.  Carbon-Fiber Midsole.,,,48,15,Regular,,,,,,,,,,,,BLU,,Carbon,UD," M, W ","Air Sole Stream, Ion, On Steam",,,,,74.80,2.1697,162.30,162.30,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101096,101096,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,37,"6,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101097,101097,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,38,"7,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101098,101098,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,39,"8,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101099,101099,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,40,"9,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101100,101100,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,41,"10,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101101,101101,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,42,"11,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101102,101102,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,43,"12,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101103,101103,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,44,"13,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101104,101104,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,45,"14,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101105,101105,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,46,"15,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101106,101106,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,47,"16,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101107,101107,5000000298,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,48,"17,5",Regular,,,,,,,,,,,,BLU,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101108,101108,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,37,"6,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101109,101109,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,38,"7,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101110,101110,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,39,"8,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101111,101111,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,40,"9,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101112,101112,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,41,"10,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101113,101113,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,42,"11,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101114,101114,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,43,"12,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101115,101115,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,44,"13,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101116,101116,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,45,"14,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101117,101117,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,46,"15,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101118,101118,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,47,"16,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
Cycling,Shoes,MTB,1001000,Luck,1001000,Luck,Luck,1001000101119,101119,5000000290,DIVA 3.0,"A confortable, resistant and economical MTB cycling shoe.
Its specific design makes it especially reliable and versatile because of the all grounds suitability.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.  Carbon fiber sole.",,,48,"17,5",Regular,,,,,,,,,,,,PNK,,Carbon,,W,,,,,,37.40,2.1697,81.15,81.15,1,EUR
